exec_date,date,entity,year,period,value,ci_inf,ci_sup,forecast
2020-12-01 00:20:07.380826,2019-06-16,18000,2019.0,7.0,1387,,,
2020-12-01 00:20:07.380826,2019-06-16,18001,2019.0,7.0,1016,,,
2020-12-01 00:20:07.380826,2019-06-16,19000,2019.0,7.0,4084,,,
2020-12-01 00:20:07.380826,2019-06-16,19001,2019.0,7.0,768,,,
2020-12-01 00:20:07.380826,2019-06-16,20000,2019.0,7.0,5191,,,
2020-12-01 00:20:07.380826,2019-06-16,20001,2019.0,7.0,2282,,,
2020-12-01 00:20:07.380826,2019-06-16,23000,2019.0,7.0,6149,,,
2020-12-01 00:20:07.380826,2019-06-16,23001,2019.0,7.0,1921,,,
2020-12-01 00:20:07.380826,2019-06-16,25000,2019.0,7.0,11123,,,
2020-12-01 00:20:07.380826,2019-06-16,27000,2019.0,7.0,952,,,
2020-12-01 00:20:07.380826,2019-06-16,27001,2019.0,7.0,438,,,
2020-12-01 00:20:07.380826,2019-06-16,41000,2019.0,7.0,4732,,,
2020-12-01 00:20:07.380826,2019-06-16,41001,2019.0,7.0,2502,,,
2020-12-01 00:20:07.380826,2019-06-16,44000,2019.0,7.0,5478,,,
2020-12-01 00:20:07.380826,2019-06-16,44001,2019.0,7.0,2159,,,
2020-12-01 00:20:07.380826,2019-06-16,47000,2019.0,7.0,6248,,,
2020-12-01 00:20:07.380826,2019-06-16,47001,2019.0,7.0,1814,,,
2020-12-01 00:20:07.380826,2019-06-16,50000,2019.0,7.0,4437,,,
2020-12-01 00:20:07.380826,2019-06-16,50001,2019.0,7.0,2827,,,
2020-12-01 00:20:07.380826,2019-06-16,52000,2019.0,7.0,7684,,,
2020-12-01 00:20:07.380826,2019-06-16,52001,2019.0,7.0,3864,,,
2020-12-01 00:20:07.380826,2019-06-16,54000,2019.0,7.0,6876,,,
2020-12-01 00:20:07.380826,2019-06-16,54001,2019.0,7.0,4604,,,
2020-12-01 00:20:07.380826,2019-06-16,63000,2019.0,7.0,2176,,,
2020-12-01 00:20:07.380826,2019-06-16,63001,2019.0,7.0,1309,,,
2020-12-01 00:20:07.380826,2019-06-16,66000,2019.0,7.0,3632,,,
2020-12-01 00:20:07.380826,2019-06-16,66001,2019.0,7.0,2306,,,
2020-12-01 00:20:07.380826,2019-06-16,68000,2019.0,7.0,9460,,,
2020-12-01 00:20:07.380826,2019-06-16,68001,2019.0,7.0,5045,,,
2020-12-01 00:20:07.380826,2019-06-16,70000,2019.0,7.0,5118,,,
2020-12-01 00:20:07.380826,2019-06-16,70001,2019.0,7.0,1661,,,
2020-12-01 00:20:07.380826,2019-06-16,73000,2019.0,7.0,4852,,,
2020-12-01 00:20:07.380826,2019-06-16,73001,2019.0,7.0,2771,,,
2020-12-01 00:20:07.380826,2019-06-16,76000,2019.0,7.0,19789,,,
2020-12-01 00:20:07.380826,2019-06-16,76001,2019.0,7.0,11915,,,
2020-12-01 00:20:07.380826,2019-06-16,81000,2019.0,7.0,1171,,,
2020-12-01 00:20:07.380826,2019-06-16,81001,2019.0,7.0,427,,,
2020-12-01 00:20:07.380826,2019-06-16,85000,2019.0,7.0,1454,,,
2020-12-01 00:20:07.380826,2019-06-16,85001,2019.0,7.0,581,,,
2020-12-01 00:20:07.380826,2019-06-16,86000,2019.0,7.0,1106,,,
2020-12-01 00:20:07.380826,2019-06-16,86001,2019.0,7.0,272,,,
2020-12-01 00:20:07.380826,2019-06-16,88000,2019.0,7.0,339,,,
2020-12-01 00:20:07.380826,2019-06-16,88001,2019.0,7.0,321,,,
2020-12-01 00:20:07.380826,2019-06-16,91000,2019.0,7.0,413,,,
2020-12-01 00:20:07.380826,2019-06-16,91001,2019.0,7.0,264,,,
2020-12-01 00:20:07.380826,2019-06-16,94000,2019.0,7.0,135,,,
2020-12-01 00:20:07.380826,2019-06-16,94001,2019.0,7.0,124,,,
2020-12-01 00:20:07.380826,2019-06-16,95000,2019.0,7.0,288,,,
2020-12-01 00:20:07.380826,2019-06-16,95001,2019.0,7.0,218,,,
2020-12-01 00:20:07.380826,2019-06-16,97000,2019.0,7.0,78,,,
2020-12-01 00:20:07.380826,2019-06-16,97001,2019.0,7.0,23,,,
2020-12-01 00:20:07.380826,2019-06-16,99000,2019.0,7.0,206,,,
2020-12-01 00:20:07.380826,2019-06-16,99001,2019.0,7.0,126,,,
2020-12-01 00:20:07.380826,2019-07-14,00000,2019.0,8.0,240705,,,
2020-12-01 00:20:07.380826,2019-07-14,05000,2019.0,8.0,42000,,,
2020-12-01 00:20:07.380826,2019-07-14,05001,2019.0,8.0,23180,,,
2020-12-01 00:20:07.380826,2019-07-14,08000,2019.0,8.0,10218,,,
2020-12-01 00:20:07.380826,2019-07-14,08001,2019.0,8.0,6542,,,
2020-12-01 00:20:07.380826,2019-07-14,11001,2019.0,8.0,62938,,,
2020-12-01 00:20:07.380826,2019-07-14,13000,2019.0,8.0,7530,,,
2020-12-01 00:20:07.380826,2019-07-14,13001,2019.0,8.0,4717,,,
2020-12-01 00:20:07.380826,2019-07-14,15000,2019.0,8.0,4313,,,
2020-12-01 00:20:07.380826,2019-07-14,15001,2019.0,8.0,738,,,
2020-12-01 00:20:07.380826,2019-07-14,17000,2019.0,8.0,2942,,,
2020-12-01 00:20:07.380826,2019-07-14,17001,2019.0,8.0,1723,,,
2020-12-01 00:20:07.380826,2019-07-14,18000,2019.0,8.0,2010,,,
2020-12-01 00:20:07.380826,2019-07-14,18001,2019.0,8.0,1606,,,
2020-12-01 00:20:07.380826,2019-07-14,19000,2019.0,8.0,4422,,,
2020-12-01 00:20:07.380826,2019-07-14,19001,2019.0,8.0,934,,,
2020-12-01 00:20:07.380826,2019-07-14,20000,2019.0,8.0,2916,,,
2020-12-01 00:20:07.380826,2019-07-14,20001,2019.0,8.0,1129,,,
2020-12-01 00:20:07.380826,2019-07-14,23000,2019.0,8.0,5407,,,
2020-12-01 00:20:07.380826,2019-07-14,23001,2019.0,8.0,1423,,,
2020-12-01 00:20:07.380826,2019-07-14,25000,2019.0,8.0,12746,,,
2020-12-01 00:20:07.380826,2019-07-14,27000,2019.0,8.0,799,,,
2020-12-01 00:20:07.380826,2019-07-14,27001,2019.0,8.0,293,,,
2020-12-01 00:20:07.380826,2019-07-14,41000,2019.0,8.0,5016,,,
2020-12-01 00:20:07.380826,2019-07-14,41001,2019.0,8.0,2740,,,
2020-12-01 00:20:07.380826,2019-07-14,44000,2019.0,8.0,4374,,,
2020-12-01 00:20:07.380826,2019-07-14,44001,2019.0,8.0,1595,,,
2020-12-01 00:20:07.380826,2019-07-14,47000,2019.0,8.0,5288,,,
2020-12-01 00:20:07.380826,2019-07-14,47001,2019.0,8.0,1480,,,
2020-12-01 00:20:07.380826,2019-07-14,50000,2019.0,8.0,4580,,,
2020-12-01 00:20:07.380826,2019-07-14,50001,2019.0,8.0,3094,,,
2020-12-01 00:20:07.380826,2019-07-14,52000,2019.0,8.0,8075,,,
2020-12-01 00:20:07.380826,2019-07-14,52001,2019.0,8.0,4147,,,
2020-12-01 00:20:07.380826,2019-07-14,54000,2019.0,8.0,7073,,,
2020-12-01 00:20:07.380826,2019-07-14,54001,2019.0,8.0,4619,,,
2020-12-01 00:20:07.380826,2019-07-14,63000,2019.0,8.0,2661,,,
2020-12-01 00:20:07.380826,2019-07-14,63001,2019.0,8.0,1672,,,
2020-12-01 00:20:07.380826,2019-07-14,66000,2019.0,8.0,4579,,,
2020-12-01 00:20:07.380826,2019-07-14,66001,2019.0,8.0,3013,,,
2020-12-01 00:20:07.380826,2019-07-14,68000,2019.0,8.0,9007,,,
2020-12-01 00:20:07.380826,2019-07-14,68001,2019.0,8.0,4755,,,
2020-12-01 00:20:07.380826,2019-07-14,70000,2019.0,8.0,3771,,,
2020-12-01 00:20:07.380826,2019-07-14,70001,2019.0,8.0,989,,,
2020-12-01 00:20:07.380826,2019-07-14,73000,2019.0,8.0,4640,,,
2020-12-01 00:20:07.380826,2019-07-14,73001,2019.0,8.0,2469,,,
2020-12-01 00:20:07.380826,2019-07-14,76000,2019.0,8.0,18267,,,
2020-12-01 00:20:07.380826,2019-07-14,76001,2019.0,8.0,11190,,,
2020-12-01 00:20:07.380826,2019-07-14,81000,2019.0,8.0,1110,,,
2020-12-01 00:20:07.380826,2019-07-14,81001,2019.0,8.0,421,,,
2020-12-01 00:20:07.380826,2019-07-14,85000,2019.0,8.0,1313,,,
2020-12-01 00:20:07.380826,2019-07-14,85001,2019.0,8.0,461,,,
2020-12-01 00:20:07.380826,2019-07-14,86000,2019.0,8.0,1296,,,
2020-12-01 00:20:07.380826,2019-07-14,86001,2019.0,8.0,261,,,
2020-12-01 00:20:07.380826,2019-07-14,88000,2019.0,8.0,287,,,
2020-12-01 00:20:07.380826,2019-07-14,88001,2019.0,8.0,272,,,
2020-12-01 00:20:07.380826,2019-07-14,91000,2019.0,8.0,330,,,
2020-12-01 00:20:07.380826,2019-07-14,91001,2019.0,8.0,183,,,
2020-12-01 00:20:07.380826,2019-07-14,94000,2019.0,8.0,150,,,
2020-12-01 00:20:07.380826,2019-07-14,94001,2019.0,8.0,91,,,
2020-12-01 00:20:07.380826,2019-07-14,95000,2019.0,8.0,393,,,
2020-12-01 00:20:07.380826,2019-07-14,95001,2019.0,8.0,322,,,
2020-12-01 00:20:07.380826,2019-07-14,97000,2019.0,8.0,143,,,
2020-12-01 00:20:07.380826,2019-07-14,97001,2019.0,8.0,58,,,
2020-12-01 00:20:07.380826,2019-07-14,99000,2019.0,8.0,111,,,
2020-12-01 00:20:07.380826,2019-07-14,99001,2019.0,8.0,52,,,
2020-12-01 00:20:07.380826,2019-08-11,00000,2019.0,9.0,243826,,,
2020-12-01 00:20:07.380826,2019-08-11,05000,2019.0,9.0,40879,,,
2020-12-01 00:20:07.380826,2019-08-11,05001,2019.0,9.0,24292,,,
2020-12-01 00:20:07.380826,2019-08-11,08000,2019.0,9.0,8821,,,
2020-12-01 00:20:07.380826,2019-08-11,08001,2019.0,9.0,5471,,,
2020-12-01 00:20:07.380826,2019-08-11,11001,2019.0,9.0,67748,,,
2020-12-01 00:20:07.380826,2019-08-11,13000,2019.0,9.0,6882,,,
2020-12-01 00:20:07.380826,2019-08-11,13001,2019.0,9.0,4286,,,
2020-12-01 00:20:07.380826,2019-08-11,15000,2019.0,9.0,4033,,,
2020-12-01 00:20:07.380826,2019-08-11,15001,2019.0,9.0,885,,,
2020-12-01 00:20:07.380826,2019-08-11,17000,2019.0,9.0,3175,,,
2020-12-01 00:20:07.380826,2019-08-11,17001,2019.0,9.0,2031,,,
2020-12-01 00:20:07.380826,2019-08-11,18000,2019.0,9.0,1596,,,
2020-12-01 00:20:07.380826,2019-08-11,18001,2019.0,9.0,1139,,,
2020-12-01 00:20:07.380826,2019-08-11,19000,2019.0,9.0,4886,,,
2020-12-01 00:20:07.380826,2019-08-11,19001,2019.0,9.0,1061,,,
2020-12-01 00:20:07.380826,2019-08-11,20000,2019.0,9.0,2375,,,
2020-12-01 00:20:07.380826,2019-08-11,20001,2019.0,9.0,638,,,
2020-12-01 00:20:07.380826,2019-08-11,23000,2019.0,9.0,4113,,,
2020-12-01 00:20:07.380826,2019-08-11,23001,2019.0,9.0,1080,,,
2020-12-01 00:20:07.380826,2019-08-11,25000,2019.0,9.0,13387,,,
2020-12-01 00:20:07.380826,2019-08-11,27000,2019.0,9.0,841,,,
2020-12-01 00:20:07.380826,2019-08-11,27001,2019.0,9.0,366,,,
2020-12-01 00:20:07.380826,2019-08-11,41000,2019.0,9.0,4709,,,
2020-12-01 00:20:07.380826,2019-08-11,41001,2019.0,9.0,2676,,,
2020-12-01 00:20:07.380826,2019-08-11,44000,2019.0,9.0,4292,,,
2020-12-01 00:20:07.380826,2019-08-11,44001,2019.0,9.0,1709,,,
2020-12-01 00:20:07.380826,2019-08-11,47000,2019.0,9.0,4628,,,
2020-12-01 00:20:07.380826,2019-08-11,47001,2019.0,9.0,1216,,,
2020-12-01 00:20:07.380826,2019-08-11,50000,2019.0,9.0,4798,,,
2020-12-01 00:20:07.380826,2019-08-11,50001,2019.0,9.0,3191,,,
2020-12-01 00:20:07.380826,2019-08-11,52000,2019.0,9.0,9084,,,
2020-12-01 00:20:07.380826,2019-08-11,52001,2019.0,9.0,4467,,,
2020-12-01 00:20:07.380826,2019-08-11,54000,2019.0,9.0,6789,,,
2020-12-01 00:20:07.380826,2019-08-11,54001,2019.0,9.0,4497,,,
2020-12-01 00:20:07.380826,2019-08-11,63000,2019.0,9.0,2951,,,
2020-12-01 00:20:07.380826,2019-08-11,63001,2019.0,9.0,1841,,,
2020-12-01 00:20:07.380826,2019-08-11,66000,2019.0,9.0,4390,,,
2020-12-01 00:20:07.380826,2019-08-11,66001,2019.0,9.0,2759,,,
2020-12-01 00:20:07.380826,2019-08-11,68000,2019.0,9.0,8100,,,
2020-12-01 00:20:07.380826,2019-08-11,68001,2019.0,9.0,4244,,,
2020-12-01 00:20:07.380826,2019-08-11,70000,2019.0,9.0,3404,,,
2020-12-01 00:20:07.380826,2019-08-11,70001,2019.0,9.0,838,,,
2020-12-01 00:20:07.380826,2019-08-11,73000,2019.0,9.0,5052,,,
2020-12-01 00:20:07.380826,2019-08-11,73001,2019.0,9.0,2810,,,
2020-12-01 00:20:07.380826,2019-08-11,76000,2019.0,9.0,21689,,,
2020-12-01 00:20:07.380826,2019-08-11,76001,2019.0,9.0,14359,,,
2020-12-01 00:20:07.380826,2019-08-11,81000,2019.0,9.0,988,,,
2020-12-01 00:20:07.380826,2019-08-11,81001,2019.0,9.0,352,,,
2020-12-01 00:20:07.380826,2019-08-11,85000,2019.0,9.0,1176,,,
2020-12-01 00:20:07.380826,2019-08-11,85001,2019.0,9.0,464,,,
2020-12-01 00:20:07.380826,2019-08-11,86000,2019.0,9.0,1721,,,
2020-12-01 00:20:07.380826,2019-08-11,86001,2019.0,9.0,501,,,
2020-12-01 00:20:07.380826,2019-08-11,88000,2019.0,9.0,247,,,
2020-12-01 00:20:07.380826,2019-08-11,88001,2019.0,9.0,216,,,
2020-12-01 00:20:07.380826,2019-08-11,91000,2019.0,9.0,394,,,
2020-12-01 00:20:07.380826,2019-08-11,91001,2019.0,9.0,178,,,
2020-12-01 00:20:07.380826,2019-08-11,94000,2019.0,9.0,75,,,
2020-12-01 00:20:07.380826,2019-08-11,94001,2019.0,9.0,51,,,
2020-12-01 00:20:07.380826,2019-08-11,95000,2019.0,9.0,341,,,
2020-12-01 00:20:07.380826,2019-08-11,95001,2019.0,9.0,273,,,
2020-12-01 00:20:07.380826,2019-08-11,97000,2019.0,9.0,99,,,
2020-12-01 00:20:07.380826,2019-08-11,97001,2019.0,9.0,46,,,
2020-12-01 00:20:07.380826,2019-08-11,99000,2019.0,9.0,163,,,
2020-12-01 00:20:07.380826,2019-08-11,99001,2019.0,9.0,72,,,
2020-12-01 00:20:07.380826,2019-09-08,00000,2019.0,10.0,259787,,,
2020-12-01 00:20:07.380826,2019-09-08,05000,2019.0,10.0,42505,,,
2020-12-01 00:20:07.380826,2019-09-08,05001,2019.0,10.0,24783,,,
2020-12-01 00:20:07.380826,2019-09-08,08000,2019.0,10.0,9929,,,
2020-12-01 00:20:07.380826,2019-09-08,08001,2019.0,10.0,5486,,,
2020-12-01 00:20:07.380826,2019-09-08,11001,2019.0,10.0,78329,,,
2020-12-01 00:20:07.380826,2019-09-08,13000,2019.0,10.0,7015,,,
2020-12-01 00:20:07.380826,2019-09-08,13001,2019.0,10.0,4699,,,
2020-12-01 00:20:07.380826,2019-09-08,15000,2019.0,10.0,4375,,,
2020-12-01 00:20:07.380826,2019-09-08,15001,2019.0,10.0,909,,,
2020-12-01 00:20:07.380826,2019-09-08,17000,2019.0,10.0,3406,,,
2020-12-01 00:20:07.380826,2019-09-08,17001,2019.0,10.0,2164,,,
2020-12-01 00:20:07.380826,2019-09-08,18000,2019.0,10.0,2171,,,
2020-12-01 00:20:07.380826,2019-09-08,18001,2019.0,10.0,1625,,,
2020-12-01 00:20:07.380826,2019-09-08,19000,2019.0,10.0,4978,,,
2020-12-01 00:20:07.380826,2019-09-08,19001,2019.0,10.0,1277,,,
2020-12-01 00:20:07.380826,2019-09-08,20000,2019.0,10.0,2581,,,
2020-12-01 00:20:07.380826,2019-09-08,20001,2019.0,10.0,800,,,
2020-12-01 00:20:07.380826,2019-09-08,23000,2019.0,10.0,3922,,,
2020-12-01 00:20:07.380826,2019-09-08,23001,2019.0,10.0,1088,,,
2020-12-01 00:20:07.380826,2019-09-08,25000,2019.0,10.0,14551,,,
2020-12-01 00:20:07.380826,2019-09-08,27000,2019.0,10.0,829,,,
2020-12-01 00:20:07.380826,2019-09-08,27001,2019.0,10.0,395,,,
2020-12-01 00:20:07.380826,2019-09-08,41000,2019.0,10.0,4695,,,
2020-12-01 00:20:07.380826,2019-09-08,41001,2019.0,10.0,2557,,,
2020-12-01 00:20:07.380826,2019-09-08,44000,2019.0,10.0,4789,,,
2020-12-01 00:20:07.380826,2019-09-08,44001,2019.0,10.0,1837,,,
2020-12-01 00:20:07.380826,2019-09-08,47000,2019.0,10.0,4372,,,
2020-12-01 00:20:07.380826,2019-09-08,47001,2019.0,10.0,1389,,,
2020-12-01 00:20:07.380826,2019-09-08,50000,2019.0,10.0,4898,,,
2020-12-01 00:20:07.380826,2019-09-08,50001,2019.0,10.0,3283,,,
2020-12-01 00:20:07.380826,2019-09-08,52000,2019.0,10.0,8752,,,
2020-12-01 00:20:07.380826,2019-09-08,52001,2019.0,10.0,4521,,,
2020-12-01 00:20:07.380826,2019-09-08,54000,2019.0,10.0,6791,,,
2020-12-01 00:20:07.380826,2019-09-08,54001,2019.0,10.0,4721,,,
2020-12-01 00:20:07.380826,2019-09-08,63000,2019.0,10.0,2826,,,
2020-12-01 00:20:07.380826,2019-09-08,63001,2019.0,10.0,1630,,,
2020-12-01 00:20:07.380826,2019-09-08,66000,2019.0,10.0,4799,,,
2020-12-01 00:20:07.380826,2019-09-08,66001,2019.0,10.0,2830,,,
2020-12-01 00:20:07.380826,2019-09-08,68000,2019.0,10.0,8141,,,
2020-12-01 00:20:07.380826,2019-09-08,68001,2019.0,10.0,3796,,,
2020-12-01 00:20:07.380826,2019-09-08,70000,2019.0,10.0,3032,,,
2020-12-01 00:20:07.380826,2019-09-08,70001,2019.0,10.0,799,,,
2020-12-01 00:20:07.380826,2019-09-08,73000,2019.0,10.0,5611,,,
2020-12-01 00:20:07.380826,2019-09-08,73001,2019.0,10.0,2978,,,
2020-12-01 00:20:07.380826,2019-09-08,76000,2019.0,10.0,21550,,,
2020-12-01 00:20:07.380826,2019-09-08,76001,2019.0,10.0,14113,,,
2020-12-01 00:20:07.380826,2019-09-08,81000,2019.0,10.0,751,,,
2020-12-01 00:20:07.380826,2019-09-08,81001,2019.0,10.0,224,,,
2020-12-01 00:20:07.380826,2019-09-08,85000,2019.0,10.0,1200,,,
2020-12-01 00:20:07.380826,2019-09-08,85001,2019.0,10.0,400,,,
2020-12-01 00:20:07.380826,2019-09-08,86000,2019.0,10.0,1499,,,
2020-12-01 00:20:07.380826,2019-09-08,86001,2019.0,10.0,271,,,
2020-12-01 00:20:07.380826,2019-09-08,88000,2019.0,10.0,269,,,
2020-12-01 00:20:07.380826,2019-09-08,88001,2019.0,10.0,254,,,
2020-12-01 00:20:07.380826,2019-09-08,91000,2019.0,10.0,460,,,
2020-12-01 00:20:07.380826,2019-09-08,91001,2019.0,10.0,264,,,
2020-12-01 00:20:07.380826,2019-09-08,94000,2019.0,10.0,145,,,
2020-12-01 00:20:07.380826,2019-09-08,94001,2019.0,10.0,102,,,
2020-12-01 00:20:07.380826,2019-09-08,95000,2019.0,10.0,355,,,
2020-12-01 00:20:07.380826,2019-09-08,95001,2019.0,10.0,276,,,
2020-12-01 00:20:07.380826,2019-09-08,97000,2019.0,10.0,111,,,
2020-12-01 00:20:07.380826,2019-09-08,97001,2019.0,10.0,73,,,
2020-12-01 00:20:07.380826,2019-09-08,99000,2019.0,10.0,150,,,
2020-12-01 00:20:07.380826,2019-09-08,99001,2019.0,10.0,75,,,
2020-12-01 00:20:07.380826,2019-10-06,00000,2019.0,11.0,223615,,,
2020-12-01 00:20:07.380826,2019-10-06,05000,2019.0,11.0,35884,,,
2020-12-01 00:20:07.380826,2019-10-06,05001,2019.0,11.0,19977,,,
2020-12-01 00:20:07.380826,2019-10-06,08000,2019.0,11.0,9866,,,
2020-12-01 00:20:07.380826,2019-10-06,08001,2019.0,11.0,6037,,,
2020-12-01 00:20:07.380826,2019-10-06,11001,2019.0,11.0,58660,,,
2020-12-01 00:20:07.380826,2019-10-06,13000,2019.0,11.0,6640,,,
2020-12-01 00:20:07.380826,2019-10-06,13001,2019.0,11.0,4028,,,
2020-12-01 00:20:07.380826,2019-10-06,15000,2019.0,11.0,4116,,,
2020-12-01 00:20:07.380826,2019-10-06,15001,2019.0,11.0,797,,,
2020-12-01 00:20:07.380826,2019-10-06,17000,2019.0,11.0,2828,,,
2020-12-01 00:20:07.380826,2019-10-06,17001,2019.0,11.0,1748,,,
2020-12-01 00:20:07.380826,2019-10-06,18000,2019.0,11.0,1575,,,
2020-12-01 00:20:07.380826,2019-10-06,18001,2019.0,11.0,1126,,,
2020-12-01 00:20:07.380826,2019-10-06,19000,2019.0,11.0,5144,,,
2020-12-01 00:20:07.380826,2019-10-06,19001,2019.0,11.0,1486,,,
2020-12-01 00:20:07.380826,2019-10-06,20000,2019.0,11.0,2567,,,
2020-12-01 00:20:07.380826,2019-10-06,20001,2019.0,11.0,823,,,
2020-12-01 00:20:07.380826,2019-10-06,23000,2019.0,11.0,3513,,,
2020-12-01 00:20:07.380826,2019-10-06,23001,2019.0,11.0,759,,,
2020-12-01 00:20:07.380826,2019-10-06,25000,2019.0,11.0,13445,,,
2020-12-01 00:20:07.380826,2019-10-06,27000,2019.0,11.0,746,,,
2020-12-01 00:20:07.380826,2019-10-06,27001,2019.0,11.0,365,,,
2020-12-01 00:20:07.380826,2019-10-06,41000,2019.0,11.0,4596,,,
2020-12-01 00:20:07.380826,2019-10-06,41001,2019.0,11.0,1892,,,
2020-12-01 00:20:07.380826,2019-10-06,44000,2019.0,11.0,5225,,,
2020-12-01 00:20:07.380826,2019-10-06,44001,2019.0,11.0,1800,,,
2020-12-01 00:20:07.380826,2019-10-06,47000,2019.0,11.0,4426,,,
2020-12-01 00:20:07.380826,2019-10-06,47001,2019.0,11.0,1532,,,
2020-12-01 00:20:07.380826,2019-10-06,50000,2019.0,11.0,4194,,,
2020-12-01 00:20:07.380826,2019-10-06,50001,2019.0,11.0,2713,,,
2020-12-01 00:20:07.380826,2019-10-06,52000,2019.0,11.0,8164,,,
2020-12-01 00:20:07.380826,2019-10-06,52001,2019.0,11.0,4469,,,
2020-12-01 00:20:07.380826,2019-10-06,54000,2019.0,11.0,6374,,,
2020-12-01 00:20:07.380826,2019-10-06,54001,2019.0,11.0,4237,,,
2020-12-01 00:20:07.380826,2019-10-06,63000,2019.0,11.0,2218,,,
2020-12-01 00:20:07.380826,2019-10-06,63001,2019.0,11.0,1315,,,
2020-12-01 00:20:07.380826,2019-10-06,66000,2019.0,11.0,3699,,,
2020-12-01 00:20:07.380826,2019-10-06,66001,2019.0,11.0,2202,,,
2020-12-01 00:20:07.380826,2019-10-06,68000,2019.0,11.0,8374,,,
2020-12-01 00:20:07.380826,2019-10-06,68001,2019.0,11.0,3988,,,
2020-12-01 00:20:07.380826,2019-10-06,70000,2019.0,11.0,3093,,,
2020-12-01 00:20:07.380826,2019-10-06,70001,2019.0,11.0,999,,,
2020-12-01 00:20:07.380826,2019-10-06,73000,2019.0,11.0,4961,,,
2020-12-01 00:20:07.380826,2019-10-06,73001,2019.0,11.0,2747,,,
2020-12-01 00:20:07.380826,2019-10-06,76000,2019.0,11.0,18797,,,
2020-12-01 00:20:07.380826,2019-10-06,76001,2019.0,11.0,12009,,,
2020-12-01 00:20:07.380826,2019-10-06,81000,2019.0,11.0,719,,,
2020-12-01 00:20:07.380826,2019-10-06,81001,2019.0,11.0,206,,,
2020-12-01 00:20:07.380826,2019-10-06,85000,2019.0,11.0,1229,,,
2020-12-01 00:20:07.380826,2019-10-06,85001,2019.0,11.0,432,,,
2020-12-01 00:20:07.380826,2019-10-06,86000,2019.0,11.0,1191,,,
2020-12-01 00:20:07.380826,2019-10-06,86001,2019.0,11.0,250,,,
2020-12-01 00:20:07.380826,2019-10-06,88000,2019.0,11.0,318,,,
2020-12-01 00:20:07.380826,2019-10-06,88001,2019.0,11.0,290,,,
2020-12-01 00:20:07.380826,2019-10-06,91000,2019.0,11.0,336,,,
2020-12-01 00:20:07.380826,2019-10-06,91001,2019.0,11.0,196,,,
2020-12-01 00:20:07.380826,2019-10-06,94000,2019.0,11.0,141,,,
2020-12-01 00:20:07.380826,2019-10-06,94001,2019.0,11.0,116,,,
2020-12-01 00:20:07.380826,2019-10-06,95000,2019.0,11.0,353,,,
2020-12-01 00:20:07.380826,2019-10-06,95001,2019.0,11.0,281,,,
2020-12-01 00:20:07.380826,2019-10-06,97000,2019.0,11.0,116,,,
2020-12-01 00:20:07.380826,2019-10-06,97001,2019.0,11.0,72,,,
2020-12-01 00:20:07.380826,2019-10-06,99000,2019.0,11.0,107,,,
2020-12-01 00:20:07.380826,2019-10-06,99001,2019.0,11.0,55,,,
2020-12-01 00:20:07.380826,2019-11-03,00000,2019.0,12.0,221033,,,
2020-12-01 00:20:07.380826,2019-11-03,05000,2019.0,12.0,39325,,,
2020-12-01 00:20:07.380826,2019-11-03,05001,2019.0,12.0,22955,,,
2020-12-01 00:20:07.380826,2019-11-03,08000,2019.0,12.0,13603,,,
2020-12-01 00:20:07.380826,2019-11-03,08001,2019.0,12.0,8317,,,
2020-12-01 00:20:07.380826,2019-11-03,11001,2019.0,12.0,49917,,,
2020-12-01 00:20:07.380826,2019-11-03,13000,2019.0,12.0,6930,,,
2020-12-01 00:20:07.380826,2019-11-03,13001,2019.0,12.0,4229,,,
2020-12-01 00:20:07.380826,2019-11-03,15000,2019.0,12.0,4041,,,
2020-12-01 00:20:07.380826,2019-11-03,15001,2019.0,12.0,905,,,
2020-12-01 00:20:07.380826,2019-11-03,17000,2019.0,12.0,2427,,,
2020-12-01 00:20:07.380826,2019-11-03,17001,2019.0,12.0,1504,,,
2020-12-01 00:20:07.380826,2019-11-03,18000,2019.0,12.0,1587,,,
2020-12-01 00:20:07.380826,2019-11-03,18001,2019.0,12.0,1121,,,
2020-12-01 00:20:07.380826,2019-11-03,19000,2019.0,12.0,4890,,,
2020-12-01 00:20:07.380826,2019-11-03,19001,2019.0,12.0,1223,,,
2020-12-01 00:20:07.380826,2019-11-03,20000,2019.0,12.0,2560,,,
2020-12-01 00:20:07.380826,2019-11-03,20001,2019.0,12.0,745,,,
2020-12-01 00:20:07.380826,2019-11-03,23000,2019.0,12.0,4038,,,
2020-12-01 00:20:07.380826,2019-11-03,23001,2019.0,12.0,1121,,,
2020-12-01 00:20:07.380826,2019-11-03,25000,2019.0,12.0,12290,,,
2020-12-01 00:20:07.380826,2019-11-03,27000,2019.0,12.0,748,,,
2020-12-01 00:20:07.380826,2019-11-03,27001,2019.0,12.0,356,,,
2020-12-01 00:20:07.380826,2019-11-03,41000,2019.0,12.0,4808,,,
2020-12-01 00:20:07.380826,2019-11-03,41001,2019.0,12.0,1962,,,
2020-12-01 00:20:07.380826,2019-11-03,44000,2019.0,12.0,5435,,,
2020-12-01 00:20:07.380826,2019-11-03,44001,2019.0,12.0,1819,,,
2020-12-01 00:20:07.380826,2019-11-03,47000,2019.0,12.0,4308,,,
2020-12-01 00:20:07.380826,2019-11-03,47001,2019.0,12.0,1224,,,
2020-12-01 00:20:07.380826,2019-11-03,50000,2019.0,12.0,3996,,,
