exec_date,date,entity,year,period,value,forecast,ci_inf,ci_sup
2020-11-13 20:50:06.675490,2019-04-21,52000,2019.0,5.0,8581,,,
2020-11-13 20:50:06.675490,2019-04-21,52001,2019.0,5.0,4802,,,
2020-11-13 20:50:06.675490,2019-04-21,54000,2019.0,5.0,8035,,,
2020-11-13 20:50:06.675490,2019-04-21,54001,2019.0,5.0,4870,,,
2020-11-13 20:50:06.675490,2019-04-21,63000,2019.0,5.0,2530,,,
2020-11-13 20:50:06.675490,2019-04-21,63001,2019.0,5.0,1614,,,
2020-11-13 20:50:06.675490,2019-04-21,66000,2019.0,5.0,5095,,,
2020-11-13 20:50:06.675490,2019-04-21,66001,2019.0,5.0,3360,,,
2020-11-13 20:50:06.675490,2019-04-21,68000,2019.0,5.0,11033,,,
2020-11-13 20:50:06.675490,2019-04-21,68001,2019.0,5.0,5741,,,
2020-11-13 20:50:06.675490,2019-04-21,70000,2019.0,5.0,3546,,,
2020-11-13 20:50:06.675490,2019-04-21,70001,2019.0,5.0,1160,,,
2020-11-13 20:50:06.675490,2019-04-21,73000,2019.0,5.0,5371,,,
2020-11-13 20:50:06.675490,2019-04-21,73001,2019.0,5.0,3100,,,
2020-11-13 20:50:06.675490,2019-04-21,76000,2019.0,5.0,21628,,,
2020-11-13 20:50:06.675490,2019-04-21,76001,2019.0,5.0,13848,,,
2020-11-13 20:50:06.675490,2019-04-21,81000,2019.0,5.0,1132,,,
2020-11-13 20:50:06.675490,2019-04-21,81001,2019.0,5.0,390,,,
2020-11-13 20:50:06.675490,2019-04-21,85000,2019.0,5.0,1615,,,
2020-11-13 20:50:06.675490,2019-04-21,85001,2019.0,5.0,598,,,
2020-11-13 20:50:06.675490,2019-04-21,86000,2019.0,5.0,1060,,,
2020-11-13 20:50:06.675490,2019-04-21,86001,2019.0,5.0,197,,,
2020-11-13 20:50:06.675490,2019-04-21,88000,2019.0,5.0,282,,,
2020-11-13 20:50:06.675490,2019-04-21,88001,2019.0,5.0,267,,,
2020-11-13 20:50:06.675490,2019-04-21,91000,2019.0,5.0,345,,,
2020-11-13 20:50:06.675490,2019-04-21,91001,2019.0,5.0,220,,,
2020-11-13 20:50:06.675490,2019-04-21,94000,2019.0,5.0,270,,,
2020-11-13 20:50:06.675490,2019-04-21,94001,2019.0,5.0,210,,,
2020-11-13 20:50:06.675490,2019-04-21,95000,2019.0,5.0,352,,,
2020-11-13 20:50:06.675490,2019-04-21,95001,2019.0,5.0,289,,,
2020-11-13 20:50:06.675490,2019-04-21,97000,2019.0,5.0,83,,,
2020-11-13 20:50:06.675490,2019-04-21,97001,2019.0,5.0,50,,,
2020-11-13 20:50:06.675490,2019-04-21,99000,2019.0,5.0,111,,,
2020-11-13 20:50:06.675490,2019-04-21,99001,2019.0,5.0,23,,,
2020-11-13 20:50:06.675490,2019-05-19,00000,2019.0,6.0,251147,,,
2020-11-13 20:50:06.675490,2019-05-19,05000,2019.0,6.0,36014,,,
2020-11-13 20:50:06.675490,2019-05-19,05001,2019.0,6.0,20602,,,
2020-11-13 20:50:06.675490,2019-05-19,08000,2019.0,6.0,15449,,,
2020-11-13 20:50:06.675490,2019-05-19,08001,2019.0,6.0,9065,,,
2020-11-13 20:50:06.675490,2019-05-19,11001,2019.0,6.0,58997,,,
2020-11-13 20:50:06.675490,2019-05-19,13000,2019.0,6.0,9965,,,
2020-11-13 20:50:06.675490,2019-05-19,13001,2019.0,6.0,5746,,,
2020-11-13 20:50:06.675490,2019-05-19,15000,2019.0,6.0,4516,,,
2020-11-13 20:50:06.675490,2019-05-19,15001,2019.0,6.0,855,,,
2020-11-13 20:50:06.675490,2019-05-19,17000,2019.0,6.0,2592,,,
2020-11-13 20:50:06.675490,2019-05-19,17001,2019.0,6.0,1551,,,
2020-11-13 20:50:06.675490,2019-05-19,18000,2019.0,6.0,1480,,,
2020-11-13 20:50:06.675490,2019-05-19,18001,2019.0,6.0,1021,,,
2020-11-13 20:50:06.675490,2019-05-19,19000,2019.0,6.0,4846,,,
2020-11-13 20:50:06.675490,2019-05-19,19001,2019.0,6.0,895,,,
2020-11-13 20:50:06.675490,2019-05-19,20000,2019.0,6.0,5170,,,
2020-11-13 20:50:06.675490,2019-05-19,20001,2019.0,6.0,2092,,,
2020-11-13 20:50:06.675490,2019-05-19,23000,2019.0,6.0,6460,,,
2020-11-13 20:50:06.675490,2019-05-19,23001,2019.0,6.0,1608,,,
2020-11-13 20:50:06.675490,2019-05-19,25000,2019.0,6.0,12131,,,
2020-11-13 20:50:06.675490,2019-05-19,27000,2019.0,6.0,1131,,,
2020-11-13 20:50:06.675490,2019-05-19,27001,2019.0,6.0,577,,,
2020-11-13 20:50:06.675490,2019-05-19,41000,2019.0,6.0,5162,,,
2020-11-13 20:50:06.675490,2019-05-19,41001,2019.0,6.0,2745,,,
2020-11-13 20:50:06.675490,2019-05-19,44000,2019.0,6.0,4994,,,
2020-11-13 20:50:06.675490,2019-05-19,44001,2019.0,6.0,1984,,,
2020-11-13 20:50:06.675490,2019-05-19,47000,2019.0,6.0,6452,,,
2020-11-13 20:50:06.675490,2019-05-19,47001,2019.0,6.0,1569,,,
2020-11-13 20:50:06.675490,2019-05-19,50000,2019.0,6.0,6905,,,
2020-11-13 20:50:06.675490,2019-05-19,50001,2019.0,6.0,4935,,,
2020-11-13 20:50:06.675490,2019-05-19,52000,2019.0,6.0,8373,,,
2020-11-13 20:50:06.675490,2019-05-19,52001,2019.0,6.0,4497,,,
2020-11-13 20:50:06.675490,2019-05-19,54000,2019.0,6.0,7772,,,
2020-11-13 20:50:06.675490,2019-05-19,54001,2019.0,6.0,4852,,,
2020-11-13 20:50:06.675490,2019-05-19,63000,2019.0,6.0,2186,,,
2020-11-13 20:50:06.675490,2019-05-19,63001,2019.0,6.0,1464,,,
2020-11-13 20:50:06.675490,2019-05-19,66000,2019.0,6.0,4072,,,
2020-11-13 20:50:06.675490,2019-05-19,66001,2019.0,6.0,2576,,,
2020-11-13 20:50:06.675490,2019-05-19,68000,2019.0,6.0,9342,,,
2020-11-13 20:50:06.675490,2019-05-19,68001,2019.0,6.0,4754,,,
2020-11-13 20:50:06.675490,2019-05-19,70000,2019.0,6.0,5711,,,
2020-11-13 20:50:06.675490,2019-05-19,70001,2019.0,6.0,1760,,,
2020-11-13 20:50:06.675490,2019-05-19,73000,2019.0,6.0,5182,,,
2020-11-13 20:50:06.675490,2019-05-19,73001,2019.0,6.0,2979,,,
2020-11-13 20:50:06.675490,2019-05-19,76000,2019.0,6.0,20460,,,
2020-11-13 20:50:06.675490,2019-05-19,76001,2019.0,6.0,13131,,,
2020-11-13 20:50:06.675490,2019-05-19,81000,2019.0,6.0,1329,,,
2020-11-13 20:50:06.675490,2019-05-19,81001,2019.0,6.0,490,,,
2020-11-13 20:50:06.675490,2019-05-19,85000,2019.0,6.0,1740,,,
2020-11-13 20:50:06.675490,2019-05-19,85001,2019.0,6.0,661,,,
2020-11-13 20:50:06.675490,2019-05-19,86000,2019.0,6.0,1106,,,
2020-11-13 20:50:06.675490,2019-05-19,86001,2019.0,6.0,200,,,
2020-11-13 20:50:06.675490,2019-05-19,88000,2019.0,6.0,336,,,
2020-11-13 20:50:06.675490,2019-05-19,88001,2019.0,6.0,314,,,
2020-11-13 20:50:06.675490,2019-05-19,91000,2019.0,6.0,359,,,
2020-11-13 20:50:06.675490,2019-05-19,91001,2019.0,6.0,263,,,
2020-11-13 20:50:06.675490,2019-05-19,94000,2019.0,6.0,240,,,
2020-11-13 20:50:06.675490,2019-05-19,94001,2019.0,6.0,190,,,
2020-11-13 20:50:06.675490,2019-05-19,95000,2019.0,6.0,405,,,
2020-11-13 20:50:06.675490,2019-05-19,95001,2019.0,6.0,323,,,
2020-11-13 20:50:06.675490,2019-05-19,97000,2019.0,6.0,124,,,
2020-11-13 20:50:06.675490,2019-05-19,97001,2019.0,6.0,59,,,
2020-11-13 20:50:06.675490,2019-05-19,99000,2019.0,6.0,146,,,
2020-11-13 20:50:06.675490,2019-05-19,99001,2019.0,6.0,68,,,
2020-11-13 20:50:06.675490,2019-06-16,00000,2019.0,7.0,235607,,,
2020-11-13 20:50:06.675490,2019-06-16,05000,2019.0,7.0,38523,,,
2020-11-13 20:50:06.675490,2019-06-16,05001,2019.0,7.0,22569,,,
2020-11-13 20:50:06.675490,2019-06-16,08000,2019.0,7.0,13597,,,
2020-11-13 20:50:06.675490,2019-06-16,08001,2019.0,7.0,8027,,,
2020-11-13 20:50:06.675490,2019-06-16,11001,2019.0,7.0,52704,,,
2020-11-13 20:50:06.675490,2019-06-16,13000,2019.0,7.0,9163,,,
2020-11-13 20:50:06.675490,2019-06-16,13001,2019.0,7.0,5474,,,
2020-11-13 20:50:06.675490,2019-06-16,15000,2019.0,7.0,4243,,,
2020-11-13 20:50:06.675490,2019-06-16,15001,2019.0,7.0,769,,,
2020-11-13 20:50:06.675490,2019-06-16,17000,2019.0,7.0,2819,,,
2020-11-13 20:50:06.675490,2019-06-16,17001,2019.0,7.0,1568,,,
2020-11-13 20:50:06.675490,2019-06-16,18000,2019.0,7.0,1387,,,
2020-11-13 20:50:06.675490,2019-06-16,18001,2019.0,7.0,1016,,,
2020-11-13 20:50:06.675490,2019-06-16,19000,2019.0,7.0,4084,,,
2020-11-13 20:50:06.675490,2019-06-16,19001,2019.0,7.0,768,,,
2020-11-13 20:50:06.675490,2019-06-16,20000,2019.0,7.0,5191,,,
2020-11-13 20:50:06.675490,2019-06-16,20001,2019.0,7.0,2282,,,
2020-11-13 20:50:06.675490,2019-06-16,23000,2019.0,7.0,6149,,,
2020-11-13 20:50:06.675490,2019-06-16,23001,2019.0,7.0,1921,,,
2020-11-13 20:50:06.675490,2019-06-16,25000,2019.0,7.0,11123,,,
2020-11-13 20:50:06.675490,2019-06-16,27000,2019.0,7.0,952,,,
2020-11-13 20:50:06.675490,2019-06-16,27001,2019.0,7.0,438,,,
2020-11-13 20:50:06.675490,2019-06-16,41000,2019.0,7.0,4732,,,
2020-11-13 20:50:06.675490,2019-06-16,41001,2019.0,7.0,2502,,,
2020-11-13 20:50:06.675490,2019-06-16,44000,2019.0,7.0,5478,,,
2020-11-13 20:50:06.675490,2019-06-16,44001,2019.0,7.0,2159,,,
2020-11-13 20:50:06.675490,2019-06-16,47000,2019.0,7.0,6248,,,
2020-11-13 20:50:06.675490,2019-06-16,47001,2019.0,7.0,1814,,,
2020-11-13 20:50:06.675490,2019-06-16,50000,2019.0,7.0,4437,,,
2020-11-13 20:50:06.675490,2019-06-16,50001,2019.0,7.0,2827,,,
2020-11-13 20:50:06.675490,2019-06-16,52000,2019.0,7.0,7684,,,
2020-11-13 20:50:06.675490,2019-06-16,52001,2019.0,7.0,3864,,,
2020-11-13 20:50:06.675490,2019-06-16,54000,2019.0,7.0,6876,,,
2020-11-13 20:50:06.675490,2019-06-16,54001,2019.0,7.0,4604,,,
2020-11-13 20:50:06.675490,2019-06-16,63000,2019.0,7.0,2176,,,
2020-11-13 20:50:06.675490,2019-06-16,63001,2019.0,7.0,1309,,,
2020-11-13 20:50:06.675490,2019-06-16,66000,2019.0,7.0,3632,,,
2020-11-13 20:50:06.675490,2019-06-16,66001,2019.0,7.0,2306,,,
2020-11-13 20:50:06.675490,2019-06-16,68000,2019.0,7.0,9460,,,
2020-11-13 20:50:06.675490,2019-06-16,68001,2019.0,7.0,5045,,,
2020-11-13 20:50:06.675490,2019-06-16,70000,2019.0,7.0,5118,,,
2020-11-13 20:50:06.675490,2019-06-16,70001,2019.0,7.0,1661,,,
2020-11-13 20:50:06.675490,2019-06-16,73000,2019.0,7.0,4852,,,
2020-11-13 20:50:06.675490,2019-06-16,73001,2019.0,7.0,2771,,,
2020-11-13 20:50:06.675490,2019-06-16,76000,2019.0,7.0,19789,,,
2020-11-13 20:50:06.675490,2019-06-16,76001,2019.0,7.0,11915,,,
2020-11-13 20:50:06.675490,2019-06-16,81000,2019.0,7.0,1171,,,
2020-11-13 20:50:06.675490,2019-06-16,81001,2019.0,7.0,427,,,
2020-11-13 20:50:06.675490,2019-06-16,85000,2019.0,7.0,1454,,,
2020-11-13 20:50:06.675490,2019-06-16,85001,2019.0,7.0,581,,,
2020-11-13 20:50:06.675490,2019-06-16,86000,2019.0,7.0,1106,,,
2020-11-13 20:50:06.675490,2019-06-16,86001,2019.0,7.0,272,,,
2020-11-13 20:50:06.675490,2019-06-16,88000,2019.0,7.0,339,,,
2020-11-13 20:50:06.675490,2019-06-16,88001,2019.0,7.0,321,,,
2020-11-13 20:50:06.675490,2019-06-16,91000,2019.0,7.0,413,,,
2020-11-13 20:50:06.675490,2019-06-16,91001,2019.0,7.0,264,,,
2020-11-13 20:50:06.675490,2019-06-16,94000,2019.0,7.0,135,,,
2020-11-13 20:50:06.675490,2019-06-16,94001,2019.0,7.0,124,,,
2020-11-13 20:50:06.675490,2019-06-16,95000,2019.0,7.0,288,,,
2020-11-13 20:50:06.675490,2019-06-16,95001,2019.0,7.0,218,,,
2020-11-13 20:50:06.675490,2019-06-16,97000,2019.0,7.0,78,,,
2020-11-13 20:50:06.675490,2019-06-16,97001,2019.0,7.0,23,,,
2020-11-13 20:50:06.675490,2019-06-16,99000,2019.0,7.0,206,,,
2020-11-13 20:50:06.675490,2019-06-16,99001,2019.0,7.0,126,,,
2020-11-13 20:50:06.675490,2019-07-14,00000,2019.0,8.0,240705,,,
2020-11-13 20:50:06.675490,2019-07-14,05000,2019.0,8.0,42000,,,
2020-11-13 20:50:06.675490,2019-07-14,05001,2019.0,8.0,23180,,,
2020-11-13 20:50:06.675490,2019-07-14,08000,2019.0,8.0,10218,,,
2020-11-13 20:50:06.675490,2019-07-14,08001,2019.0,8.0,6542,,,
2020-11-13 20:50:06.675490,2019-07-14,11001,2019.0,8.0,62938,,,
2020-11-13 20:50:06.675490,2019-07-14,13000,2019.0,8.0,7530,,,
2020-11-13 20:50:06.675490,2019-07-14,13001,2019.0,8.0,4717,,,
2020-11-13 20:50:06.675490,2019-07-14,15000,2019.0,8.0,4313,,,
2020-11-13 20:50:06.675490,2019-07-14,15001,2019.0,8.0,738,,,
2020-11-13 20:50:06.675490,2019-07-14,17000,2019.0,8.0,2942,,,
2020-11-13 20:50:06.675490,2019-07-14,17001,2019.0,8.0,1723,,,
2020-11-13 20:50:06.675490,2019-07-14,18000,2019.0,8.0,2010,,,
2020-11-13 20:50:06.675490,2019-07-14,18001,2019.0,8.0,1606,,,
2020-11-13 20:50:06.675490,2019-07-14,19000,2019.0,8.0,4422,,,
2020-11-13 20:50:06.675490,2019-07-14,19001,2019.0,8.0,934,,,
2020-11-13 20:50:06.675490,2019-07-14,20000,2019.0,8.0,2916,,,
2020-11-13 20:50:06.675490,2019-07-14,20001,2019.0,8.0,1129,,,
2020-11-13 20:50:06.675490,2019-07-14,23000,2019.0,8.0,5407,,,
2020-11-13 20:50:06.675490,2019-07-14,23001,2019.0,8.0,1423,,,
2020-11-13 20:50:06.675490,2019-07-14,25000,2019.0,8.0,12746,,,
2020-11-13 20:50:06.675490,2019-07-14,27000,2019.0,8.0,799,,,
2020-11-13 20:50:06.675490,2019-07-14,27001,2019.0,8.0,293,,,
2020-11-13 20:50:06.675490,2019-07-14,41000,2019.0,8.0,5016,,,
2020-11-13 20:50:06.675490,2019-07-14,41001,2019.0,8.0,2740,,,
2020-11-13 20:50:06.675490,2019-07-14,44000,2019.0,8.0,4374,,,
2020-11-13 20:50:06.675490,2019-07-14,44001,2019.0,8.0,1595,,,
2020-11-13 20:50:06.675490,2019-07-14,47000,2019.0,8.0,5288,,,
2020-11-13 20:50:06.675490,2019-07-14,47001,2019.0,8.0,1480,,,
2020-11-13 20:50:06.675490,2019-07-14,50000,2019.0,8.0,4580,,,
2020-11-13 20:50:06.675490,2019-07-14,50001,2019.0,8.0,3094,,,
2020-11-13 20:50:06.675490,2019-07-14,52000,2019.0,8.0,8075,,,
2020-11-13 20:50:06.675490,2019-07-14,52001,2019.0,8.0,4147,,,
2020-11-13 20:50:06.675490,2019-07-14,54000,2019.0,8.0,7073,,,
2020-11-13 20:50:06.675490,2019-07-14,54001,2019.0,8.0,4619,,,
2020-11-13 20:50:06.675490,2019-07-14,63000,2019.0,8.0,2661,,,
2020-11-13 20:50:06.675490,2019-07-14,63001,2019.0,8.0,1672,,,
2020-11-13 20:50:06.675490,2019-07-14,66000,2019.0,8.0,4579,,,
2020-11-13 20:50:06.675490,2019-07-14,66001,2019.0,8.0,3013,,,
2020-11-13 20:50:06.675490,2019-07-14,68000,2019.0,8.0,9007,,,
2020-11-13 20:50:06.675490,2019-07-14,68001,2019.0,8.0,4755,,,
2020-11-13 20:50:06.675490,2019-07-14,70000,2019.0,8.0,3771,,,
2020-11-13 20:50:06.675490,2019-07-14,70001,2019.0,8.0,989,,,
2020-11-13 20:50:06.675490,2019-07-14,73000,2019.0,8.0,4640,,,
2020-11-13 20:50:06.675490,2019-07-14,73001,2019.0,8.0,2469,,,
2020-11-13 20:50:06.675490,2019-07-14,76000,2019.0,8.0,18267,,,
2020-11-13 20:50:06.675490,2019-07-14,76001,2019.0,8.0,11190,,,
2020-11-13 20:50:06.675490,2019-07-14,81000,2019.0,8.0,1110,,,
2020-11-13 20:50:06.675490,2019-07-14,81001,2019.0,8.0,421,,,
2020-11-13 20:50:06.675490,2019-07-14,85000,2019.0,8.0,1313,,,
2020-11-13 20:50:06.675490,2019-07-14,85001,2019.0,8.0,461,,,
2020-11-13 20:50:06.675490,2019-07-14,86000,2019.0,8.0,1296,,,
2020-11-13 20:50:06.675490,2019-07-14,86001,2019.0,8.0,261,,,
2020-11-13 20:50:06.675490,2019-07-14,88000,2019.0,8.0,287,,,
2020-11-13 20:50:06.675490,2019-07-14,88001,2019.0,8.0,272,,,
2020-11-13 20:50:06.675490,2019-07-14,91000,2019.0,8.0,330,,,
2020-11-13 20:50:06.675490,2019-07-14,91001,2019.0,8.0,183,,,
2020-11-13 20:50:06.675490,2019-07-14,94000,2019.0,8.0,150,,,
2020-11-13 20:50:06.675490,2019-07-14,94001,2019.0,8.0,91,,,
2020-11-13 20:50:06.675490,2019-07-14,95000,2019.0,8.0,393,,,
2020-11-13 20:50:06.675490,2019-07-14,95001,2019.0,8.0,322,,,
2020-11-13 20:50:06.675490,2019-07-14,97000,2019.0,8.0,143,,,
2020-11-13 20:50:06.675490,2019-07-14,97001,2019.0,8.0,58,,,
2020-11-13 20:50:06.675490,2019-07-14,99000,2019.0,8.0,111,,,
2020-11-13 20:50:06.675490,2019-07-14,99001,2019.0,8.0,52,,,
2020-11-13 20:50:06.675490,2019-08-11,00000,2019.0,9.0,243826,,,
2020-11-13 20:50:06.675490,2019-08-11,05000,2019.0,9.0,40879,,,
2020-11-13 20:50:06.675490,2019-08-11,05001,2019.0,9.0,24292,,,
2020-11-13 20:50:06.675490,2019-08-11,08000,2019.0,9.0,8821,,,
2020-11-13 20:50:06.675490,2019-08-11,08001,2019.0,9.0,5471,,,
2020-11-13 20:50:06.675490,2019-08-11,11001,2019.0,9.0,67748,,,
2020-11-13 20:50:06.675490,2019-08-11,13000,2019.0,9.0,6882,,,
2020-11-13 20:50:06.675490,2019-08-11,13001,2019.0,9.0,4286,,,
2020-11-13 20:50:06.675490,2019-08-11,15000,2019.0,9.0,4033,,,
2020-11-13 20:50:06.675490,2019-08-11,15001,2019.0,9.0,885,,,
2020-11-13 20:50:06.675490,2019-08-11,17000,2019.0,9.0,3175,,,
2020-11-13 20:50:06.675490,2019-08-11,17001,2019.0,9.0,2031,,,
2020-11-13 20:50:06.675490,2019-08-11,18000,2019.0,9.0,1596,,,
2020-11-13 20:50:06.675490,2019-08-11,18001,2019.0,9.0,1139,,,
2020-11-13 20:50:06.675490,2019-08-11,19000,2019.0,9.0,4886,,,
2020-11-13 20:50:06.675490,2019-08-11,19001,2019.0,9.0,1061,,,
2020-11-13 20:50:06.675490,2019-08-11,20000,2019.0,9.0,2375,,,
2020-11-13 20:50:06.675490,2019-08-11,20001,2019.0,9.0,638,,,
2020-11-13 20:50:06.675490,2019-08-11,23000,2019.0,9.0,4113,,,
2020-11-13 20:50:06.675490,2019-08-11,23001,2019.0,9.0,1080,,,
2020-11-13 20:50:06.675490,2019-08-11,25000,2019.0,9.0,13387,,,
2020-11-13 20:50:06.675490,2019-08-11,27000,2019.0,9.0,841,,,
2020-11-13 20:50:06.675490,2019-08-11,27001,2019.0,9.0,366,,,
2020-11-13 20:50:06.675490,2019-08-11,41000,2019.0,9.0,4709,,,
2020-11-13 20:50:06.675490,2019-08-11,41001,2019.0,9.0,2676,,,
2020-11-13 20:50:06.675490,2019-08-11,44000,2019.0,9.0,4292,,,
2020-11-13 20:50:06.675490,2019-08-11,44001,2019.0,9.0,1709,,,
2020-11-13 20:50:06.675490,2019-08-11,47000,2019.0,9.0,4628,,,
2020-11-13 20:50:06.675490,2019-08-11,47001,2019.0,9.0,1216,,,
2020-11-13 20:50:06.675490,2019-08-11,50000,2019.0,9.0,4798,,,
2020-11-13 20:50:06.675490,2019-08-11,50001,2019.0,9.0,3191,,,
2020-11-13 20:50:06.675490,2019-08-11,52000,2019.0,9.0,9084,,,
2020-11-13 20:50:06.675490,2019-08-11,52001,2019.0,9.0,4467,,,
2020-11-13 20:50:06.675490,2019-08-11,54000,2019.0,9.0,6789,,,
2020-11-13 20:50:06.675490,2019-08-11,54001,2019.0,9.0,4497,,,
2020-11-13 20:50:06.675490,2019-08-11,63000,2019.0,9.0,2951,,,
2020-11-13 20:50:06.675490,2019-08-11,63001,2019.0,9.0,1841,,,
2020-11-13 20:50:06.675490,2019-08-11,66000,2019.0,9.0,4390,,,
2020-11-13 20:50:06.675490,2019-08-11,66001,2019.0,9.0,2759,,,
2020-11-13 20:50:06.675490,2019-08-11,68000,2019.0,9.0,8100,,,
2020-11-13 20:50:06.675490,2019-08-11,68001,2019.0,9.0,4244,,,
2020-11-13 20:50:06.675490,2019-08-11,70000,2019.0,9.0,3404,,,
2020-11-13 20:50:06.675490,2019-08-11,70001,2019.0,9.0,838,,,
2020-11-13 20:50:06.675490,2019-08-11,73000,2019.0,9.0,5052,,,
2020-11-13 20:50:06.675490,2019-08-11,73001,2019.0,9.0,2810,,,
2020-11-13 20:50:06.675490,2019-08-11,76000,2019.0,9.0,21689,,,
2020-11-13 20:50:06.675490,2019-08-11,76001,2019.0,9.0,14359,,,
2020-11-13 20:50:06.675490,2019-08-11,81000,2019.0,9.0,988,,,
2020-11-13 20:50:06.675490,2019-08-11,81001,2019.0,9.0,352,,,
2020-11-13 20:50:06.675490,2019-08-11,85000,2019.0,9.0,1176,,,
2020-11-13 20:50:06.675490,2019-08-11,85001,2019.0,9.0,464,,,
2020-11-13 20:50:06.675490,2019-08-11,86000,2019.0,9.0,1721,,,
2020-11-13 20:50:06.675490,2019-08-11,86001,2019.0,9.0,501,,,
2020-11-13 20:50:06.675490,2019-08-11,88000,2019.0,9.0,247,,,
2020-11-13 20:50:06.675490,2019-08-11,88001,2019.0,9.0,216,,,
2020-11-13 20:50:06.675490,2019-08-11,91000,2019.0,9.0,394,,,
2020-11-13 20:50:06.675490,2019-08-11,91001,2019.0,9.0,178,,,
2020-11-13 20:50:06.675490,2019-08-11,94000,2019.0,9.0,75,,,
2020-11-13 20:50:06.675490,2019-08-11,94001,2019.0,9.0,51,,,
2020-11-13 20:50:06.675490,2019-08-11,95000,2019.0,9.0,341,,,
2020-11-13 20:50:06.675490,2019-08-11,95001,2019.0,9.0,273,,,
2020-11-13 20:50:06.675490,2019-08-11,97000,2019.0,9.0,99,,,
2020-11-13 20:50:06.675490,2019-08-11,97001,2019.0,9.0,46,,,
2020-11-13 20:50:06.675490,2019-08-11,99000,2019.0,9.0,163,,,
2020-11-13 20:50:06.675490,2019-08-11,99001,2019.0,9.0,72,,,
2020-11-13 20:50:06.675490,2019-09-08,00000,2019.0,10.0,259787,,,
2020-11-13 20:50:06.675490,2019-09-08,05000,2019.0,10.0,42505,,,
2020-11-13 20:50:06.675490,2019-09-08,05001,2019.0,10.0,24783,,,
2020-11-13 20:50:06.675490,2019-09-08,08000,2019.0,10.0,9929,,,
2020-11-13 20:50:06.675490,2019-09-08,08001,2019.0,10.0,5486,,,
2020-11-13 20:50:06.675490,2019-09-08,11001,2019.0,10.0,78329,,,
2020-11-13 20:50:06.675490,2019-09-08,13000,2019.0,10.0,7015,,,
2020-11-13 20:50:06.675490,2019-09-08,13001,2019.0,10.0,4699,,,
2020-11-13 20:50:06.675490,2019-09-08,15000,2019.0,10.0,4375,,,
2020-11-13 20:50:06.675490,2019-09-08,15001,2019.0,10.0,909,,,
2020-11-13 20:50:06.675490,2019-09-08,17000,2019.0,10.0,3406,,,
2020-11-13 20:50:06.675490,2019-09-08,17001,2019.0,10.0,2164,,,
2020-11-13 20:50:06.675490,2019-09-08,18000,2019.0,10.0,2171,,,
2020-11-13 20:50:06.675490,2019-09-08,18001,2019.0,10.0,1625,,,
2020-11-13 20:50:06.675490,2019-09-08,19000,2019.0,10.0,4978,,,
2020-11-13 20:50:06.675490,2019-09-08,19001,2019.0,10.0,1277,,,
2020-11-13 20:50:06.675490,2019-09-08,20000,2019.0,10.0,2581,,,
2020-11-13 20:50:06.675490,2019-09-08,20001,2019.0,10.0,800,,,
2020-11-13 20:50:06.675490,2019-09-08,23000,2019.0,10.0,3922,,,
2020-11-13 20:50:06.675490,2019-09-08,23001,2019.0,10.0,1088,,,
2020-11-13 20:50:06.675490,2019-09-08,25000,2019.0,10.0,14551,,,
2020-11-13 20:50:06.675490,2019-09-08,27000,2019.0,10.0,829,,,
2020-11-13 20:50:06.675490,2019-09-08,27001,2019.0,10.0,395,,,
2020-11-13 20:50:06.675490,2019-09-08,41000,2019.0,10.0,4695,,,
2020-11-13 20:50:06.675490,2019-09-08,41001,2019.0,10.0,2557,,,
2020-11-13 20:50:06.675490,2019-09-08,44000,2019.0,10.0,4789,,,
2020-11-13 20:50:06.675490,2019-09-08,44001,2019.0,10.0,1837,,,
2020-11-13 20:50:06.675490,2019-09-08,47000,2019.0,10.0,4372,,,
2020-11-13 20:50:06.675490,2019-09-08,47001,2019.0,10.0,1389,,,
2020-11-13 20:50:06.675490,2019-09-08,50000,2019.0,10.0,4898,,,
2020-11-13 20:50:06.675490,2019-09-08,50001,2019.0,10.0,3283,,,
2020-11-13 20:50:06.675490,2019-09-08,52000,2019.0,10.0,8752,,,
2020-11-13 20:50:06.675490,2019-09-08,52001,2019.0,10.0,4521,,,
2020-11-13 20:50:06.675490,2019-09-08,54000,2019.0,10.0,6791,,,
2020-11-13 20:50:06.675490,2019-09-08,54001,2019.0,10.0,4721,,,
2020-11-13 20:50:06.675490,2019-09-08,63000,2019.0,10.0,2826,,,
2020-11-13 20:50:06.675490,2019-09-08,63001,2019.0,10.0,1630,,,
2020-11-13 20:50:06.675490,2019-09-08,66000,2019.0,10.0,4799,,,
2020-11-13 20:50:06.675490,2019-09-08,66001,2019.0,10.0,2830,,,
2020-11-13 20:50:06.675490,2019-09-08,68000,2019.0,10.0,8141,,,
2020-11-13 20:50:06.675490,2019-09-08,68001,2019.0,10.0,3796,,,
2020-11-13 20:50:06.675490,2019-09-08,70000,2019.0,10.0,3032,,,
2020-11-13 20:50:06.675490,2019-09-08,70001,2019.0,10.0,799,,,
2020-11-13 20:50:06.675490,2019-09-08,73000,2019.0,10.0,5611,,,
2020-11-13 20:50:06.675490,2019-09-08,73001,2019.0,10.0,2978,,,
2020-11-13 20:50:06.675490,2019-09-08,76000,2019.0,10.0,21550,,,
2020-11-13 20:50:06.675490,2019-09-08,76001,2019.0,10.0,14113,,,
2020-11-13 20:50:06.675490,2019-09-08,81000,2019.0,10.0,751,,,
2020-11-13 20:50:06.675490,2019-09-08,81001,2019.0,10.0,224,,,
